青蒜,2.40,2.60,2.80,冀,斤,2021-06-08
平菇,4.00,4.50,5.00,\小叶,斤,2021-06-08
香菇,3.00,4.00,5.00,普通,斤,2021-06-08
白玉菇,3.00,3.25,3.50,普通,斤,2021-06-08
口蘑,6.00,6.30,6.60,普通,斤,2021-06-08
杏鲍菇,2.00,2.50,3.00,普通,斤,2021-06-08
金针菇,1.20,1.60,2.00,普通,斤,2021-06-08
油菜,1.00,1.25,1.50,水菜,斤,2021-06-08
小白菜,2.00,2.25,2.50,水菜,斤,2021-06-08
油麦菜,0.80,1.00,1.20,水菜,斤,2021-06-08
奶白菜,3.00,3.25,3.50,水菜,斤,2021-06-08
散生菜,0.80,1.10,1.40,水菜,斤,2021-06-08
前肘,10.00,10.50,11.00,猪肉类,斤,2021-06-07
后肘,8.00,9.00,10.00,猪肉类,斤,2021-06-07
猪尾巴,40.00,41.00,42.00,猪肉类,斤,2021-06-07
猪蹄,18.00,18.00,18.00,猪肉类,斤,2021-06-07
纯排骨,21.00,22.00,23.00,猪肉类,斤,2021-06-07
纯腔骨,8.00,9.00,10.00,猪肉类,斤,2021-06-07
腔排骨,14.00,15.00,16.00,猪肉类,斤,2021-06-07
棒骨,10.00,10.50,11.00,猪肉类,斤,2021-06-07
猪头,13.00,13.00,13.00,猪肉类,斤,2021-06-07
猪口条,19.00,19.00,19.00,猪肉类,斤,2021-06-07
猪耳,26.00,26.00,26.00,猪肉类,斤,2021-06-07
猪肚,18.00,18.00,18.00,猪肉类,斤,2021-06-07
猪板油,9.00,9.00,9.00,猪肉类,斤,2021-06-07
肥膘肉,6.00,6.50,7.00,猪肉类,斤,2021-06-07
猪腰子,18.00,18.00,18.00,猪肉类,个,2021-06-07
猪心,9.00,9.00,9.00,猪肉类,斤,2021-06-07
猪肝,8.00,8.00,8.00,猪肉类,斤,2021-06-07
猪肺,4.00,4.25,4.50,猪肉类,斤,2021-06-07
猪皮,3.00,4.00,5.00,猪肉类,斤,2021-06-07
猪肠头,22.00,22.00,22.00,猪肉类,斤,2021-06-07
吊冬瓜,0.65,0.70,0.75,冀,斤,2021-06-05
地冬瓜,0.45,0.50,0.55,冀,斤,2021-06-05
小毛冬瓜,0.80,1.00,1.20,冀\长,斤,2021-06-05
架豆,2.00,2.25,2.50,普通,斤,2021-06-05
豆王,2.50,3.25,4.00,普通,斤,2021-06-05
扁豆,2.50,3.00,3.50,冀\鲁聊城,斤,2021-06-05
豇豆,2.00,2.50,3.00,鲁\京,斤,2021-06-05
白不老,2.00,2.10,2.20,滇|鲁,斤,2021-06-05
锅里变架豆,1.70,1.85,2.00,普通,斤,2021-06-05
油豆,2.00,2.50,3.00,鲁,斤,2021-06-05
毛豆,3.80,3.90,4.00,普通,斤,2021-06-05
豌豆,1.00,1.15,1.30,普通,斤,2021-06-05
蚕豆,1.20,1.30,1.40,普通,斤,2021-06-05
荷兰豆,5.00,5.50,6.00,冀\云,斤,2021-06-05
玉米,1.50,1.65,1.80,普通,斤,2021-06-05
花生,4.50,5.00,5.50,广东\海南,斤,2021-06-05
苦瓜,1.30,1.40,1.50,鲁,斤,2021-06-05
丝瓜,1.50,1.75,2.00,豫\鲁,斤,2021-06-05
丝瓜,2.00,2.25,2.50,短,斤,2021-06-05
瓠子,1.50,1.65,1.80,普通,斤,2021-06-05
苦菊,1.50,1.75,2.00,水菜,斤,2021-06-08
穿心莲,1.50,2.00,2.50,水菜,斤,2021-06-08
木耳菜,2.50,3.00,3.50,水菜,斤,2021-06-08
晓蜜25号,1.80,2.00,2.20,甜瓜类,斤,2021-06-08
黄金瓜／金蜜,2.00,2.10,2.20,甜瓜类,斤,2021-06-08
玉菇,2.00,2.25,2.50,甜瓜类,斤,2021-06-08
网纹,3.00,3.25,3.50,甜瓜类,斤,2021-06-08
长香玉,1.40,1.50,1.60,甜瓜类,斤,2021-06-08
24/白糖罐,1.50,1.75,2.00,甜瓜类,斤,2021-06-08
羊角蜜,1.70,2.10,2.50,甜瓜类,斤,2021-06-08
花蕾甜瓜,2.50,3.00,3.50,甜瓜类,斤,2021-06-08
久红瑞,2.00,2.10,2.20,甜瓜类,斤,2021-06-08
绿宝甜瓜,2.00,3.00,4.00,甜瓜类,斤,2021-06-08
博阳（系列）,1.80,2.40,3.00,甜瓜类,斤,2021-06-08
景甜,1.50,2.00,2.50,甜瓜类,斤,2021-06-08
富士（纸袋Φ70-84）,1.80,2.30,2.80,苹果类,斤,2021-06-08
富士（纸+膜袋）,1.50,1.75,2.00,苹果类,斤,2021-06-08
富士（纸袋Φ85以上）,2.50,3.00,3.50,苹果类,斤,2021-06-08
黄元帅,1.50,1.75,2.00,苹果类,斤,2021-06-08
花牛(Φ70-85),1.40,2.00,2.60,苹果类,斤,2021-06-08
羊小腿（羊棒）,24.00,24.50,25.00,羊肉类,斤,2021-06-08
羊上脑,39.00,39.00,39.00,羊肉类,斤,2021-06-08
羊骨头,10.00,10.00,10.00,羊肉类,斤,2021-06-08
羊腩,30.00,30.00,30.00,羊肉类,斤,2021-06-08
羊里脊,39.00,39.00,39.00,羊肉类,斤,2021-06-08
淘汰鸡（干净膛）,11.00,11.00,11.00,禽肉类,斤,2021-06-08
淘汰鸡（净膛）,10.00,10.00,10.00,禽肉类,斤,2021-06-08
仔鸡（净膛）,7.00,7.00,7.00,禽肉类,斤,2021-06-08
肉鸡,6.50,6.50,6.50,禽肉类,斤,2021-06-08
鸡胸,7.50,7.50,7.50,禽肉类,斤,2021-06-08
鸡翅,10.00,10.50,11.00,禽肉类,斤,2021-06-08
鸡翅中,21.00,21.00,21.00,禽肉类,斤,2021-06-08
鸡边腿,7.00,7.00,7.00,禽肉类,斤,2021-06-08
鸡排腿,7.50,7.50,7.50,禽肉类,斤,2021-06-08
鸡琵琶腿,7.50,7.75,8.00,禽肉类,斤,2021-06-08
鸡爪,16.00,16.00,16.00,禽肉类,斤,2021-06-08
鸡头,2.00,2.25,2.50,禽肉类,斤,2021-06-08
鸡架子,2.00,2.25,2.50,禽肉类,斤,2021-06-08
鸡翅根,9.00,9.00,9.00,禽肉类,斤,2021-06-08
白条乌鸡（净膛）,13.00,13.00,13.00,禽肉类,斤,2021-06-08
小龙虾,17.00,17.50,18.00,活,斤,2021-06-08
茴香,1.00,1.15,1.30,\冀,斤,2021-06-07
韭菜,1.00,1.15,1.30,普通,斤,2021-06-07
韭菜苔,3.50,3.65,3.80,普通,斤,2021-06-07
苦菊,1.00,1.10,1.20,辽,斤,2021-06-07
油麦菜,1.00,1.15,1.30,\京,斤,2021-06-07
散菜花,1.00,1.15,1.30,豫\苏,斤,2021-06-07
绿菜花,1.50,1.75,2.00,京\ 冀,斤,2021-06-07
菜花,1.10,1.30,1.50,/冀,斤,2021-06-07
绿豆芽,0.95,0.98,1.00,普通,斤,2021-06-07
黄豆芽,0.85,0.88,0.90,普通,斤,2021-06-07
紫菜苔,3.00,3.25,3.50,普通,斤,2021-06-07
番茄,1.00,1.30,1.60,川鲁蒙,斤,2021-06-07
番茄（精品）,1.50,1.65,1.80,\鲁新,斤,2021-06-07
樱西,3.00,3.15,3.30,小红,斤,2021-06-07
黄瓜,0.70,1.00,1.30,蒙辽袋\鲁,斤,2021-06-07
黄瓜(鲜干花),1.00,1.25,1.50,冀,斤,2021-06-07
小黄瓜,1.60,2.30,3.00,旱\荷兰,斤,2021-06-07
茄子,1.00,1.25,1.50,冀,斤,2021-06-07
长茄,0.80,1.15,1.50,辽,斤,2021-06-07
黄毛桃,6.00,8.00,10.00,桃李杏类,斤,2021-06-07
突围,2.50,3.00,3.50,桃李杏类,斤,2021-06-07
猕猴桃（徐香翠香）,2.50,3.00,3.50,桃李杏类,斤,2021-06-07
猕猴桃（海沃德）,2.00,2.25,2.50,桃李杏类,斤,2021-06-07
胭脂杏,3.00,3.50,4.00,桃李杏类,斤,2021-06-07
李子,5.00,6.50,8.00,桃李杏类,斤,2021-06-07
秦杏,2.50,3.00,3.50,桃李杏类,斤,2021-06-07
金太阳,1.20,1.60,2.00,桃李杏类,斤,2021-06-07
凯特杏、白杏,9.00,10.00,11.00,桃李杏类,斤,2021-06-07
无籽小号-大号,1.80,1.90,2.00,西瓜类,斤,2021-06-07
麒麟、甜蜜蜜,1.80,2.10,2.40,西瓜类,斤,2021-06-07
特小风,2.00,2.25,2.50,西瓜类,斤,2021-06-07
L600吊秧瓜,2.00,2.40,2.80,西瓜类,斤,2021-06-07
甜王,0.80,1.00,1.20,西瓜类,斤,2021-06-07
蜜童,1.50,1.75,2.00,西瓜类,斤,2021-06-07
墨童西瓜,1.50,1.75,2.00,西瓜类,斤,2021-06-07
国产香蕉,2.20,2.50,2.80,香蕉类,斤,2021-06-07
南美、菲律宾香蕉,3.00,3.25,3.50,香蕉类,斤,2021-06-07
泰国香蕉（帝王蕉）,8.00,8.50,9.00,香蕉类,斤,2021-06-07
晓蜜25号,1.80,2.00,2.20,甜瓜类,斤,2021-06-07
墨童西瓜,1.50,1.75,2.00,西瓜类,斤,2021-06-08
国产香蕉,2.20,2.50,2.80,香蕉类,斤,2021-06-08
南美、菲律宾香蕉,3.00,3.25,3.50,香蕉类,斤,2021-06-08
泰国香蕉（帝王蕉）,8.00,8.50,9.00,香蕉类,斤,2021-06-08
白条猪（瘦）,10.75,10.75,10.75,猪肉类,斤,2021-06-08
白条猪（肥）,9.25,9.25,9.25,猪肉类,斤,2021-06-08
前臀尖（瘦）,9.50,10.00,10.50,猪肉类,斤,2021-06-08
前臀尖（肥）,8.50,9.00,9.50,猪肉类,斤,2021-06-08
后臀尖（瘦）,9.50,10.00,10.50,猪肉类,斤,2021-06-08
后臀尖（肥）,8.50,9.00,9.50,猪肉类,斤,2021-06-08
五花肉（瘦）,12.00,12.50,13.00,猪肉类,斤,2021-06-08
五花肉（肥）,10.00,11.00,12.00,猪肉类,斤,2021-06-08
纯通脊,11.00,11.50,12.00,猪肉类,斤,2021-06-08
通脊,8.00,9.00,10.00,猪肉类,斤,2021-06-08
纯瘦肉,10.00,10.50,11.00,猪肉类,斤,2021-06-08
护心肉,17.00,17.00,17.00,猪肉类,斤,2021-06-08
前肘,10.00,10.50,11.00,猪肉类,斤,2021-06-08
后肘,8.00,9.00,10.00,猪肉类,斤,2021-06-08
猪尾巴,40.00,41.00,42.00,猪肉类,斤,2021-06-08
猪蹄,18.00,18.00,18.00,猪肉类,斤,2021-06-08
水晶,10.00,14.00,18.00,樱桃类,斤,2021-06-07
佳红,60.00,100.00,140.00,樱桃类,斤,2021-06-07
美国红,10.00,10.50,11.00,樱桃类,斤,2021-06-07
美早,6.50,23.25,40.00,樱桃类,斤,2021-06-07
布鲁克斯,6.00,11.00,16.00,樱桃类,斤,2021-06-07
黑灯,8.00,10.00,12.00,樱桃类,斤,2021-06-07
先锋樱桃,8.00,11.50,15.00,樱桃类,斤,2021-06-07
沙蜜托,8.00,11.00,14.00,樱桃类,斤,2021-06-07
白条猪（瘦）,10.75,10.75,10.75,猪肉类,斤,2021-06-07
白条猪（肥）,8.50,8.50,8.50,猪肉类,斤,2021-06-07
前臀尖（瘦）,9.50,10.00,10.50,猪肉类,斤,2021-06-07
前臀尖（肥）,8.50,9.00,9.50,猪肉类,斤,2021-06-07
后臀尖（瘦）,9.50,10.00,10.50,猪肉类,斤,2021-06-07
后臀尖（肥）,8.50,9.00,9.50,猪肉类,斤,2021-06-07
五花肉（瘦）,12.00,12.50,13.00,猪肉类,斤,2021-06-07
五花肉（肥）,10.00,11.00,12.00,猪肉类,斤,2021-06-07
纯通脊,11.00,11.50,12.00,猪肉类,斤,2021-06-07
通脊,8.00,9.00,10.00,猪肉类,斤,2021-06-07
纯瘦肉,10.00,10.50,11.00,猪肉类,斤,2021-06-07
护心肉,17.00,17.00,17.00,猪肉类,斤,2021-06-07
牛前腿,34.00,34.50,35.00,牛肉类,斤,2021-06-08
牛后腿,34.00,34.50,35.00,牛肉类,斤,2021-06-08
牛柳（里脊）,37.00,37.50,38.00,牛肉类,斤,2021-06-08
精牛柳,41.00,42.00,43.00,牛肉类,斤,2021-06-08
牛腩,34.00,34.50,35.00,牛肉类,斤,2021-06-08
牛林,34.00,34.50,35.00,牛肉类,斤,2021-06-08
牛骨,4.50,4.75,5.00,牛肉类,斤,2021-06-08
牛板筋,34.00,34.50,35.00,牛肉类,斤,2021-06-08
牛尾,33.00,34.00,35.00,牛肉类,斤,2021-06-08
牛上脑,34.00,34.50,35.00,牛肉类,斤,2021-06-08
整羊,27.00,27.50,28.00,羊肉类,斤,2021-06-08
去骨羊前腿,39.00,39.00,39.00,羊肉类,斤,2021-06-08
去骨羊后腿,39.00,39.50,40.00,羊肉类,斤,2021-06-08
羊腰窝,38.00,38.00,38.00,羊肉类,斤,2021-06-08
羊肉片,38.00,39.00,40.00,羊肉类,斤,2021-06-08
羊腰子（挂油）,15.00,15.50,16.00,羊肉类,斤,2021-06-08
羊蝎子,16.00,16.50,17.00,羊肉类,斤,2021-06-08
羊蝎子（精品）,29.00,29.50,30.00,羊肉类,斤,2021-06-08
羊排骨,29.00,29.50,30.00,羊肉类,斤,2021-06-08
羊尾巴油,9.00,9.00,9.00,羊肉类,斤,2021-06-08
丰水梨,2.50,2.75,3.00,梨类,斤,2021-06-06
酥梨,1.50,1.65,1.80,梨类,斤,2021-06-06
库尔勒香梨,3.00,3.50,4.00,梨类,斤,2021-06-06
红香酥梨系列,1.50,1.75,2.00,梨类,斤,2021-06-06
红啤梨,3.00,3.25,3.50,梨类,斤,2021-06-06
蜜梨,2.00,2.50,3.00,梨类,斤,2021-06-06
耙耙柑、丑橘,2.00,2.50,3.00,柑橘类,斤,2021-06-06
鄂、湘、川脐橙,1.50,2.10,2.70,柑橘类,斤,2021-06-06
沃柑,3.50,4.00,4.50,柑橘类,斤,2021-06-06
金桔,5.00,6.00,7.00,柑橘类,斤,2021-06-06
伦晚,1.80,2.40,3.00,柑橘类,斤,2021-06-06
油桃,2.00,3.50,5.00,桃李杏类,斤,2021-06-06
蟠桃,4.50,7.25,10.00,桃李杏类,斤,2021-06-06
水蜜桃,10.00,12.00,14.00,桃李杏类,斤,2021-06-06
春雪,2.80,5.40,8.00,桃李杏类,斤,2021-06-06
黄油桃,4.00,6.00,8.00,桃李杏类,斤,2021-06-06
黄毛桃,6.00,8.00,10.00,桃李杏类,斤,2021-06-06
突围,2.50,3.00,3.50,桃李杏类,斤,2021-06-06
猕猴桃（徐香翠香）,2.50,3.00,3.50,桃李杏类,斤,2021-06-06
猕猴桃（海沃德）,2.00,2.25,2.50,桃李杏类,斤,2021-06-06
胭脂杏,3.00,3.50,4.00,桃李杏类,斤,2021-06-06
李子,5.00,6.50,8.00,桃李杏类,斤,2021-06-06
秦杏,2.50,3.00,3.50,桃李杏类,斤,2021-06-06
金太阳,1.20,1.60,2.00,桃李杏类,斤,2021-06-06
凯特杏、白杏,9.00,10.00,11.00,桃李杏类,斤,2021-06-06
无籽小号-大号,1.80,1.90,2.00,西瓜类,斤,2021-06-06
麒麟、甜蜜蜜,1.80,2.10,2.40,西瓜类,斤,2021-06-06
特小风,2.00,2.25,2.50,西瓜类,斤,2021-06-06
L600吊秧瓜,2.00,2.40,2.80,西瓜类,斤,2021-06-06
甜王,0.80,1.00,1.20,西瓜类,斤,2021-06-06
蜜童,1.50,1.75,2.00,西瓜类,斤,2021-06-06
墨童西瓜,1.50,1.75,2.00,西瓜类,斤,2021-06-06
国产香蕉,2.20,2.50,2.80,香蕉类,斤,2021-06-06
南美、菲律宾香蕉,3.00,3.25,3.50,香蕉类,斤,2021-06-06
泰国香蕉（帝王蕉）,8.00,8.50,9.00,香蕉类,斤,2021-06-06
晓蜜25号,1.80,2.00,2.20,甜瓜类,斤,2021-06-06
黄金瓜／金蜜,2.00,2.10,2.20,甜瓜类,斤,2021-06-06
玉菇,2.00,2.25,2.50,甜瓜类,斤,2021-06-06
网纹,3.00,3.25,3.50,甜瓜类,斤,2021-06-06
长香玉,1.40,1.50,1.60,甜瓜类,斤,2021-06-06
黄金瓜／金蜜,2.00,2.10,2.20,甜瓜类,斤,2021-06-05
玉菇,2.00,2.25,2.50,甜瓜类,斤,2021-06-05
网纹,3.00,3.25,3.50,甜瓜类,斤,2021-06-05
长香玉,1.40,1.50,1.60,甜瓜类,斤,2021-06-05
西洲蜜,2.00,2.40,2.80,甜瓜类,斤,2021-06-05
24/白糖罐,1.50,1.75,2.00,甜瓜类,斤,2021-06-05
羊角蜜,1.70,2.10,2.50,甜瓜类,斤,2021-06-05
花蕾甜瓜,2.50,3.00,3.50,甜瓜类,斤,2021-06-05
久红瑞,2.00,2.10,2.20,甜瓜类,斤,2021-06-05
绿宝甜瓜,2.00,3.00,4.00,甜瓜类,斤,2021-06-05
博阳（系列）,1.80,2.65,3.50,甜瓜类,斤,2021-06-05
景甜,1.50,2.50,3.50,甜瓜类,斤,2021-06-05
富士（纸袋Φ70-84）,1.80,2.30,2.80,苹果类,斤,2021-06-05
富士（纸+膜袋）,1.50,1.75,2.00,苹果类,斤,2021-06-05
富士（纸袋Φ85以上）,2.50,3.00,3.50,苹果类,斤,2021-06-05
黄元帅,1.50,1.75,2.00,苹果类,斤,2021-06-05
花牛(Φ70-85),1.40,2.00,2.60,苹果类,斤,2021-06-05
新疆阿克苏（冰糖心）,3.00,3.50,4.00,苹果类,斤,2021-06-05
国光苹果,1.00,1.50,2.00,苹果类,斤,2021-06-05
辽宁寒富苹果,1.50,1.75,2.00,苹果类,斤,2021-06-05
前臀尖（肥）,8.50,9.00,9.50,猪肉类,斤,2021-06-09
后臀尖（瘦）,9.50,10.00,10.50,猪肉类,斤,2021-06-09
后臀尖（肥）,8.50,9.00,9.50,猪肉类,斤,2021-06-09
五花肉（瘦）,12.00,12.50,13.00,猪肉类,斤,2021-06-09
五花肉（肥）,11.00,11.50,12.00,猪肉类,斤,2021-06-09
纯通脊,11.00,11.50,12.00,猪肉类,斤,2021-06-09
通脊,8.00,9.00,10.00,猪肉类,斤,2021-06-09
纯瘦肉,10.00,10.50,11.00,猪肉类,斤,2021-06-09
护心肉,17.00,17.00,17.00,猪肉类,斤,2021-06-09
前肘,10.00,10.50,11.00,猪肉类,斤,2021-06-09
后肘,8.00,9.00,10.00,猪肉类,斤,2021-06-09
猪尾巴,40.00,41.00,42.00,猪肉类,斤,2021-06-09
猪蹄,18.00,18.00,18.00,猪肉类,斤,2021-06-09
纯排骨,21.00,22.00,23.00,猪肉类,斤,2021-06-09
纯腔骨,8.00,9.00,10.00,猪肉类,斤,2021-06-09
腔排骨,14.00,15.00,16.00,猪肉类,斤,2021-06-09
棒骨,10.00,10.50,11.00,猪肉类,斤,2021-06-09
猪头,13.00,13.00,13.00,猪肉类,斤,2021-06-09
猪口条,19.00,19.00,19.00,猪肉类,斤,2021-06-09
猪耳,26.00,26.00,26.00,猪肉类,斤,2021-06-09
樱西,3.00,3.15,3.30,小红,斤,2021-06-08
黄瓜,0.70,0.85,1.00,蒙辽袋\鲁,斤,2021-06-08
黄瓜(鲜干花),1.00,1.10,1.20,冀,斤,2021-06-08
小黄瓜,1.60,2.10,2.60,旱\荷兰,斤,2021-06-08
茄子,1.00,1.20,1.40,冀,斤,2021-06-08
长茄,0.80,1.10,1.40,辽,斤,2021-06-08
广茄,1.30,1.55,1.80,冀,斤,2021-06-08
线茄,2.00,2.75,3.50,冀,斤,2021-06-08
吊冬瓜,0.70,0.75,0.80,冀,斤,2021-06-08
地冬瓜,0.50,0.53,0.55,冀,斤,2021-06-08
小毛冬瓜,0.80,1.00,1.20,冀\长,斤,2021-06-08
架豆,2.00,2.30,2.60,普通,斤,2021-06-08
豆王,2.80,3.65,4.50,普通,斤,2021-06-08
扁豆,2.50,3.25,4.00,冀\鲁聊城,斤,2021-06-08
豇豆,2.00,2.50,3.00,鲁\京,斤,2021-06-08
白不老,2.00,2.10,2.20,滇|鲁,斤,2021-06-08
锅里变架豆,1.70,1.85,2.00,普通,斤,2021-06-08
油豆,2.20,2.85,3.50,鲁,斤,2021-06-08
毛豆,4.00,4.15,4.30,普通,斤,2021-06-08
豌豆,1.30,1.35,1.40,普通,斤,2021-06-08
蚕豆,1.20,1.30,1.40,普通,斤,2021-06-08
荷兰豆,5.00,5.50,6.00,冀\云,斤,2021-06-08
玉米,1.50,1.65,1.80,普通,斤,2021-06-08
花生,4.50,4.90,5.30,广东\海南,斤,2021-06-08
苦瓜,2.00,2.25,2.50,鲁,斤,2021-06-08
丝瓜,1.50,2.00,2.50,豫\鲁,斤,2021-06-08
丝瓜,2.00,2.50,3.00,短,斤,2021-06-08
瓠子,1.50,1.65,1.80,普通,斤,2021-06-08
西葫芦,0.60,0.80,1.00,滇/鲁,斤,2021-06-08
佛手瓜,2.50,2.75,3.00,普通,斤,2021-06-08
金丝南瓜,0.50,0.55,0.60,鲁冀,斤,2021-06-08
南北瓜,0.80,0.85,0.90,桂,斤,2021-06-08
尖椒,1.00,1.40,1.80,冀晋/鲁新,斤,2021-06-08
螺丝椒,1.80,2.05,2.30,普通,斤,2021-06-08
柿子椒,1.20,1.40,1.60,\鲁新,斤,2021-06-08
线椒,1.60,1.80,2.00,\鲁琼新,斤,2021-06-08
杭椒,1.80,1.90,2.00,普通,斤,2021-06-08
小米椒,4.00,4.50,5.00,滇,斤,2021-06-08
彩椒,4.00,4.50,5.00,红\黄,斤,2021-06-08
白萝卜,0.35,0.40,0.45,\冀,斤,2021-06-08
鲤鱼,12.00,12.00,12.00,>1000g,斤,2021-06-09
草鱼,13.00,13.00,13.00,750g-1000g,斤,2021-06-09
草鱼,13.00,13.00,13.00,>1000g,斤,2021-06-09
鲫鱼,16.00,16.00,16.00,200g-250g,斤,2021-06-09
鲫鱼,17.00,17.00,17.00,350g-400g,斤,2021-06-09
胖头鱼,15.00,15.00,15.00,>2000g,斤,2021-06-09
武昌鱼,12.00,12.50,13.00,700g左右,斤,2021-06-09
鲢鱼,5.00,5.50,6.00,1000-1500g,斤,2021-06-09
桂鱼,65.00,67.00,69.00,中桂,斤,2021-06-09
嘎鱼,24.00,24.50,25.00,<100g,斤,2021-06-09
淡水鲈鱼,25.00,25.00,25.00,活,斤,2021-06-09
多宝鱼,26.00,27.00,28.00,活,斤,2021-06-09
白虾,42.00,43.50,45.00,活,斤,2021-06-09
小龙虾,17.00,17.50,18.00,活,斤,2021-06-09
大白菜,0.60,0.63,0.65,储存\新,斤,2021-06-08
娃娃菜,0.60,0.75,0.90,大\小,斤,2021-06-08
小白菜,0.60,0.70,0.80,普通,斤,2021-06-08
芹菜,0.80,0.90,1.00,\冀,斤,2021-06-08
西芹,1.50,1.65,1.80,普通,斤,2021-06-08
菠菜,1.30,1.55,1.80,冀\蒙,斤,2021-06-08
油桃,2.00,3.50,5.00,桃李杏类,斤,2021-06-08
蟠桃,4.50,6.75,9.00,桃李杏类,斤,2021-06-08
水蜜桃,10.00,12.00,14.00,桃李杏类,斤,2021-06-08
春雪,2.80,5.40,8.00,桃李杏类,斤,2021-06-08
黄油桃,4.00,6.00,8.00,桃李杏类,斤,2021-06-08
黄毛桃,5.00,7.00,9.00,桃李杏类,斤,2021-06-08
突围,2.50,3.00,3.50,桃李杏类,斤,2021-06-08
猕猴桃（徐香翠香）,2.50,3.25,4.00,桃李杏类,斤,2021-06-08
猕猴桃（海沃德）,2.00,2.25,2.50,桃李杏类,斤,2021-06-08
胭脂杏,3.00,3.50,4.00,桃李杏类,斤,2021-06-08
李子,5.00,6.50,8.00,桃李杏类,斤,2021-06-08
秦杏,2.50,3.00,3.50,桃李杏类,斤,2021-06-08
金太阳,1.20,1.60,2.00,桃李杏类,斤,2021-06-08
凯特杏、白杏,9.00,10.00,11.00,桃李杏类,斤,2021-06-08
无籽小号-大号,1.80,1.90,2.00,西瓜类,斤,2021-06-08
麒麟、甜蜜蜜,1.80,2.10,2.40,西瓜类,斤,2021-06-08
特小风,2.00,2.25,2.50,西瓜类,斤,2021-06-08
L600吊秧瓜,2.00,2.40,2.80,西瓜类,斤,2021-06-08
甜王,0.80,1.00,1.20,西瓜类,斤,2021-06-08
蜜童,1.50,1.75,2.00,西瓜类,斤,2021-06-08
黄葱头,0.80,1.00,1.20,\蒙甘,斤,2021-06-05
红葱头,1.10,1.20,1.30,老/新,斤,2021-06-05
山药,1.80,2.25,2.70,脆\麻新,斤,2021-06-05
铁棍山药,5.00,5.50,6.00,普通,斤,2021-06-05
莲藕,3.00,4.00,5.00,\津,斤,2021-06-05
红薯,1.00,1.30,1.60,\冀新,斤,2021-06-05
茭白,2.50,2.75,3.00,京\浙,斤,2021-06-05
凉薯,2.00,2.15,2.30,普通,斤,2021-06-05
荸荠,3.00,3.40,3.80,皖,斤,2021-06-05
芋头,2.00,2.15,2.30,\鲁,斤,2021-06-05
苇叶,3.40,4.70,6.00,普通,斤,2021-06-05
姜,3.00,3.75,4.50,姜头\整,斤,2021-06-05
大蒜,2.50,3.00,3.50,普通,斤,2021-06-05
新蒜,2.20,2.60,3.00,普通,斤,2021-06-05
蒜米,3.20,3.50,3.80,普通,斤,2021-06-05
大葱,0.80,1.20,1.60,冀\鲁,斤,2021-06-05
小葱,1.00,1.15,1.30,普通,斤,2021-06-05
蒜苗,2.00,3.25,4.50,苏鲁,斤,2021-06-05
蒜黄,4.50,5.00,5.50,\冀,斤,2021-06-05
青蒜,2.40,2.60,2.80,冀,斤,2021-06-05
鹌鹑蛋,5.50,6.00,6.50,蛋类,斤,2021-06-05
柴鸡蛋,4.70,7.35,10.00,蛋类,斤,2021-06-05
乌鸡蛋,7.80,8.15,8.50,蛋类,斤,2021-06-05
鸵鸟蛋,100.00,110.00,120.00,蛋类,个,2021-06-05
鸽子蛋,2.50,2.55,2.60,蛋类,个,2021-06-05
北豆腐（屉）,1.60,1.60,1.60,豆制品,斤,2021-06-05
南豆腐（屉）,1.80,1.80,1.80,豆制品,斤,2021-06-05
白玉北豆腐,4.00,4.00,4.00,豆制品,盒,2021-06-05
香香北豆腐,3.00,3.00,3.00,豆制品,盒,2021-06-05
白玉南豆腐,5.50,5.50,5.50,豆制品,盒,2021-06-05
豆腐丝,5.00,5.00,5.00,豆制品,斤,2021-06-05
大白菜,0.50,0.55,0.60,储存\新,斤,2021-06-04
娃娃菜,0.60,0.70,0.80,大\小,斤,2021-06-04
小白菜,0.60,0.65,0.70,普通,斤,2021-06-04
芹菜,0.70,0.85,1.00,\冀,斤,2021-06-04
西芹,1.50,1.65,1.80,普通,斤,2021-06-04
菠菜,1.30,1.55,1.80,冀\蒙,斤,2021-06-04
莴笋,1.50,1.75,2.00,冀/鲁,斤,2021-06-04
团生菜,0.80,1.00,1.20,毛|净,斤,2021-06-04
圆白菜,0.40,0.45,0.50,\冀,斤,2021-06-04
皇冠梨（标箱）,2.00,2.25,2.50,梨类,斤,2021-06-05
丰水梨,2.50,2.75,3.00,梨类,斤,2021-06-05
酥梨,1.50,1.65,1.80,梨类,斤,2021-06-05
库尔勒香梨,3.00,3.50,4.00,梨类,斤,2021-06-05
红香酥梨系列,1.50,1.75,2.00,梨类,斤,2021-06-05
红啤梨,3.00,3.25,3.50,梨类,斤,2021-06-05
蜜梨,2.00,2.50,3.00,梨类,斤,2021-06-05
耙耙柑、丑橘,2.00,2.50,3.00,柑橘类,斤,2021-06-05
鄂、湘、川脐橙,1.50,2.10,2.70,柑橘类,斤,2021-06-05
沃柑,3.50,4.00,4.50,柑橘类,斤,2021-06-05
金桔,5.00,6.00,7.00,柑橘类,斤,2021-06-05
伦晚,1.80,2.40,3.00,柑橘类,斤,2021-06-05
油桃,2.00,3.50,5.00,桃李杏类,斤,2021-06-05
蟠桃,4.50,7.25,10.00,桃李杏类,斤,2021-06-05
水蜜桃,10.00,12.00,14.00,桃李杏类,斤,2021-06-05
